Date,City,Population_Millions,PM2_5,AQI,AQI_Category,Respiratory_Admissions_per_100k,Respiratory_Admissions_EstCases,Cardiovascular_Admissions_per_100k,Cardiovascular_Admissions_EstCases,Asthma_ER_Visits_per_100k,Asthma_ER_Visits_EstCases,Mortality_per_100k,Mortality_EstCases,Health_Risk_Index,City Code
31-07-2017,Mumbai,20.7,56.2,94,Satisfactory,2.24,464,2.821,584,1.677,347,0.264,55,28.7,MH005
01-08-2017,Mumbai,20.7,51.9,86,Satisfactory,2.338,484,3.137,649,1.573,326,0.275,57,29.6,MH005
02-08-2017,Mumbai,20.7,67.5,123,Moderate,2.493,516,3.492,723,1.497,310,0.284,59,30.7,MH005
03-08-2017,Mumbai,20.7,58.9,98,Satisfactory,2.634,545,3.259,675,1.613,334,0.27,56,30.7,MH005
04-08-2017,Mumbai,20.7,67.7,124,Moderate,2.187,453,3.187,660,1.753,363,0.289,60,30.5,MH005
05-08-2017,Mumbai,20.7,52.7,88,Satisfactory,2.207,457,2.992,619,1.566,324,0.211,44,26.7,MH005
06-08-2017,Mumbai,20.7,64.1,112,Moderate,2.033,421,3.395,703,1.771,367,0.262,54,29.6,MH005
07-08-2017,Mumbai,20.7,71.1,135,Moderate,2.229,461,3.591,743,1.578,327,0.246,51,29.3,MH005
08-08-2017,Mumbai,20.7,67.9,125,Moderate,2.12,439,2.905,601,1.735,359,0.249,51,28.3,MH005
09-08-2017,Mumbai,20.7,44.2,73,Satisfactory,2.186,452,3.214,665,1.585,328,0.229,47,27.8,MH005
10-08-2017,Mumbai,20.7,52.5,87,Satisfactory,2.265,469,3.686,763,1.627,337,0.265,55,30.4,MH005
11-08-2017,Mumbai,20.7,51.7,86,Satisfactory,2.357,488,3.078,637,1.615,334,0.237,49,28.4,MH005
12-08-2017,Mumbai,20.7,60,100,Satisfactory,2.291,474,3.197,662,1.579,327,0.245,51,28.6,MH005
13-08-2017,Mumbai,20.7,62,104,Moderate,2.408,499,3.237,670,1.649,341,0.255,53,29.7,MH005
14-08-2017,Mumbai,20.7,47,78,Satisfactory,2.285,473,3.093,640,1.513,313,0.235,49,27.7,MH005
15-08-2017,Mumbai,20.7,56,93,Satisfactory,2.17,449,3.426,709,1.619,335,0.225,47,28.2,MH005
16-08-2017,Mumbai,20.7,35.4,58,Satisfactory,1.991,412,3.453,715,1.53,317,0.236,49,27.7,MH005
17-08-2017,Mumbai,20.7,69.8,131,Moderate,2.464,510,2.946,610,1.632,338,0.266,55,29.5,MH005
18-08-2017,Mumbai,20.7,50.5,84,Satisfactory,2.512,520,3.009,623,1.555,322,0.228,47,28.2,MH005
19-08-2017,Mumbai,20.7,56.2,94,Satisfactory,2.666,552,3.456,715,1.457,302,0.262,54,30.3,MH005
20-08-2017,Mumbai,20.7,52.7,88,Satisfactory,2.426,502,3.314,686,1.583,328,0.229,47,28.7,MH005
21-08-2017,Mumbai,20.7,67.2,122,Moderate,2.575,533,3.354,694,1.701,352,0.276,57,31.3,MH005
22-08-2017,Mumbai,20.7,27.8,46,Good,2.24,464,3.21,664,1.493,309,0.211,44,27,MH005
23-08-2017,Mumbai,20.7,55.8,93,Satisfactory,2.354,487,3.232,669,1.605,332,0.225,47,28.3,MH005
24-08-2017,Mumbai,20.7,55,92,Satisfactory,2.324,481,3.302,684,1.451,300,0.255,53,28.7,MH005
25-08-2017,Mumbai,20.7,51.7,86,Satisfactory,2.278,471,3.131,648,1.609,333,0.22,46,27.7,MH005
26-08-2017,Mumbai,20.7,73.3,143,Moderate,2.486,515,3.254,674,1.548,320,0.272,56,30,MH005
27-08-2017,Mumbai,20.7,47.5,79,Satisfactory,2.201,456,3.155,653,1.485,307,0.215,45,26.8,MH005
28-08-2017,Mumbai,20.7,64.1,112,Moderate,2.332,483,3.174,657,1.516,314,0.272,56,29.3,MH005
29-08-2017,Mumbai,20.7,60,100,Satisfactory,2.168,449,3.325,688,1.511,313,0.241,50,28.1,MH005
30-08-2017,Mumbai,20.7,69.1,129,Moderate,2.445,506,3.337,691,1.666,345,0.268,55,30.5,MH005
31-08-2017,Mumbai,20.7,50.1,83,Satisfactory,2.153,446,2.829,586,1.439,298,0.252,52,27,MH005
01-09-2017,Mumbai,20.7,49.6,82,Satisfactory,2.287,473,3.145,651,1.449,300,0.221,46,27.1,MH005
02-09-2017,Mumbai,20.7,67.8,124,Moderate,2.442,506,3.276,678,1.802,373,0.251,52,30.4,MH005
03-09-2017,Mumbai,20.7,61.2,102,Moderate,2.421,501,3.537,732,1.797,372,0.237,49,30.4,MH005
04-09-2017,Mumbai,20.7,41.8,69,Satisfactory,2.349,486,3.092,640,1.622,336,0.213,44,27.7,MH005
05-09-2017,Mumbai,20.7,51.9,86,Satisfactory,2.264,469,3.213,665,1.546,320,0.259,54,28.9,MH005
06-09-2017,Mumbai,20.7,61.2,102,Moderate,2.407,498,3.225,667,1.726,357,0.257,53,30,MH005
07-09-2017,Mumbai,20.7,65.7,117,Moderate,2.292,474,3.52,729,1.689,350,0.256,53,30.1,MH005
08-09-2017,Mumbai,20.7,50.8,84,Satisfactory,2.017,418,2.961,613,1.386,287,0.225,46,25.8,MH005
09-09-2017,Mumbai,20.7,28.8,48,Good,2.254,467,2.94,609,1.578,327,0.206,43,26.7,MH005
10-09-2017,Mumbai,20.7,63,108,Moderate,2.389,495,3.082,638,1.502,311,0.252,52,28.5,MH005
11-09-2017,Mumbai,20.7,45.8,76,Satisfactory,2.402,497,3.168,656,1.5,310,0.222,46,27.7,MH005
12-09-2017,Mumbai,20.7,38,63,Satisfactory,2.224,460,2.848,590,1.542,319,0.228,47,26.9,MH005
13-09-2017,Mumbai,20.7,30.1,500,Severe,1.98,410,3.364,696,1.507,312,0.202,42,26.3,MH005
14-09-2017,Mumbai,20.7,66.3,119,Moderate,2.351,487,3.346,693,1.677,347,0.241,50,29.4,MH005
15-09-2017,Mumbai,20.7,59.6,99,Satisfactory,2.455,508,3.345,692,1.724,357,0.234,49,29.7,MH005
16-09-2017,Mumbai,20.7,56.3,94,Satisfactory,2.381,493,3.621,750,1.62,335,0.241,50,29.8,MH005
17-09-2017,Mumbai,20.7,72.4,140,Moderate,2.373,491,3.226,668,1.683,348,0.295,61,31,MH005
18-09-2017,Mumbai,20.7,65.1,115,Moderate,2.122,439,3.426,709,1.784,369,0.284,59,30.8,MH005
19-09-2017,Mumbai,20.7,74.9,148,Moderate,2.258,468,3.422,708,1.671,346,0.252,52,29.6,MH005
20-09-2017,Mumbai,20.7,45.2,75,Satisfactory,2.326,481,3.455,715,1.534,318,0.22,45,28.2,MH005
21-09-2017,Mumbai,20.7,58.8,98,Satisfactory,2.094,433,3.362,696,1.648,341,0.218,45,27.8,MH005
22-09-2017,Mumbai,20.7,43.2,72,Satisfactory,2.209,457,3.057,633,1.721,356,0.228,47,28.1,MH005
23-09-2017,Mumbai,20.7,57.1,95,Satisfactory,2.324,481,3.302,683,1.531,317,0.239,49,28.5,MH005
24-09-2017,Mumbai,20.7,57,95,Satisfactory,2.478,513,3.094,641,1.432,297,0.253,52,28.5,MH005
25-09-2017,Mumbai,20.7,65.8,117,Moderate,2.448,507,3.17,656,1.636,339,0.248,51,29.4,MH005
26-09-2017,Mumbai,20.7,60.2,500,Severe,2.468,511,3.232,669,1.746,361,0.268,55,30.7,MH005
27-09-2017,Mumbai,20.7,66.1,118,Moderate,2.405,498,3.227,668,1.696,351,0.269,56,30.3,MH005
28-09-2017,Mumbai,20.7,67,121,Moderate,2.247,465,3.093,640,1.592,329,0.261,54,28.8,MH005
29-09-2017,Mumbai,20.7,81.5,171,Moderate,2.35,487,2.885,597,1.711,354,0.273,56,29.6,MH005
30-09-2017,Mumbai,20.7,57.2,95,Satisfactory,2.189,453,3.277,678,1.504,311,0.283,59,29.4,MH005
01-10-2017,Mumbai,20.7,51.1,85,Satisfactory,2.37,491,3.261,675,1.403,290,0.241,50,28,MH005
02-10-2017,Mumbai,20.7,63,108,Moderate,2.25,466,3.319,687,1.596,330,0.254,53,29.1,MH005
03-10-2017,Mumbai,20.7,52.8,88,Satisfactory,2.243,464,3.565,738,1.484,307,0.247,51,28.9,MH005
04-10-2017,Mumbai,20.7,75.5,150,Moderate,2.413,499,3.005,622,1.65,342,0.245,51,28.9,MH005
05-10-2017,Mumbai,20.7,58.2,97,Satisfactory,2.553,528,3.525,730,1.459,302,0.241,50,29.4,MH005
06-10-2017,Mumbai,20.7,55.5,92,Satisfactory,2.402,497,3.692,764,1.755,363,0.257,53,31.1,MH005
07-10-2017,Mumbai,20.7,56.6,94,Satisfactory,2.209,457,3.558,736,1.686,349,0.261,54,30.1,MH005
08-10-2017,Mumbai,20.7,68.5,127,Moderate,2.396,496,3.206,664,1.596,330,0.275,57,30,MH005
09-10-2017,Mumbai,20.7,60,100,Satisfactory,2.564,531,3.322,688,1.615,334,0.221,46,29,MH005
10-10-2017,Mumbai,20.7,55.3,92,Satisfactory,2.395,496,3.062,634,1.691,350,0.244,51,29.1,MH005
11-10-2017,Mumbai,20.7,78.3,160,Moderate,2.191,454,3.189,660,1.726,357,0.267,55,29.7,MH005
12-10-2017,Mumbai,20.7,53.5,89,Satisfactory,2.175,450,3.533,731,1.548,321,0.251,52,29,MH005
13-10-2017,Mumbai,20.7,62.5,106,Moderate,2.205,456,3.382,700,1.668,345,0.26,54,29.6,MH005
14-10-2017,Mumbai,20.7,68.7,127,Moderate,2.581,534,3.426,709,1.624,336,0.28,58,31.3,MH005
15-10-2017,Mumbai,20.7,46.2,77,Satisfactory,2.437,504,2.954,611,1.536,318,0.229,47,27.8,MH005
16-10-2017,Mumbai,20.7,67.3,123,Moderate,2.28,472,2.98,617,1.816,376,0.266,55,29.9,MH005
17-10-2017,Mumbai,20.7,52.2,87,Satisfactory,2.206,457,3.398,703,1.616,335,0.264,55,29.5,MH005
18-10-2017,Mumbai,20.7,71,135,Moderate,2.393,495,3.371,698,1.653,342,0.296,61,31.3,MH005
19-10-2017,Mumbai,20.7,53.4,89,Satisfactory,2.311,478,3.144,651,1.486,308,0.259,54,28.6,MH005
20-10-2017,Mumbai,20.7,69.9,131,Moderate,2.244,465,3.624,750,1.709,354,0.24,50,29.8,MH005
21-10-2017,Mumbai,20.7,74.2,146,Moderate,2.367,490,3.421,708,1.78,368,0.268,55,30.9,MH005
22-10-2017,Mumbai,20.7,71.9,138,Moderate,2.183,452,3.124,647,1.78,369,0.294,61,30.6,MH005
23-10-2017,Mumbai,20.7,66,118,Moderate,2.542,526,2.883,597,1.89,391,0.262,54,30.6,MH005
24-10-2017,Mumbai,20.7,61.4,102,Moderate,2.092,433,3.357,695,1.522,315,0.245,51,28.1,MH005
25-10-2017,Mumbai,20.7,58.1,97,Satisfactory,2.076,430,3.134,649,1.409,292,0.253,52,27.3,MH005
26-10-2017,Mumbai,20.7,78.5,161,Moderate,2.488,515,3.297,682,1.798,372,0.272,56,31.2,MH005
27-10-2017,Mumbai,20.7,57.1,95,Satisfactory,2.146,444,3.177,658,1.482,307,0.252,52,27.9,MH005
28-10-2017,Mumbai,20.7,53.9,90,Satisfactory,2.234,462,3.479,720,1.473,305,0.247,51,28.6,MH005
29-10-2017,Mumbai,20.7,70.9,135,Moderate,2.396,496,3.453,715,1.716,355,0.261,54,30.6,MH005
30-10-2017,Mumbai,20.7,56.6,94,Satisfactory,2.41,499,3.199,662,1.625,336,0.252,52,29.4,MH005
31-10-2017,Mumbai,20.7,55.2,92,Satisfactory,2.278,472,3.187,660,1.528,316,0.24,50,28.1,MH005
01-11-2017,Mumbai,20.7,50.4,84,Satisfactory,2.53,524,3.243,671,1.49,309,0.233,48,28.6,MH005
02-11-2017,Mumbai,20.7,60.1,500,Severe,2.333,483,3.49,722,1.614,334,0.259,54,29.9,MH005
03-11-2017,Mumbai,20.7,64.2,112,Moderate,2.521,522,3.27,677,1.583,328,0.27,56,30.3,MH005
04-11-2017,Mumbai,20.7,67.5,123,Moderate,2.409,499,3.157,654,1.657,343,0.266,55,29.9,MH005
05-11-2017,Mumbai,20.7,74.7,148,Moderate,2.713,562,3.067,635,1.577,327,0.259,54,30,MH005
06-11-2017,Mumbai,20.7,70.6,134,Moderate,2.536,525,3.269,677,1.571,325,0.255,53,29.8,MH005
07-11-2017,Mumbai,20.7,63.6,110,Moderate,2.356,488,3.017,625,1.476,305,0.279,58,29.1,MH005
08-11-2017,Mumbai,20.7,63.7,110,Moderate,2.439,505,3.318,687,1.663,344,0.256,53,30,MH005
09-11-2017,Mumbai,20.7,70.8,134,Moderate,2.349,486,3.376,699,1.595,330,0.259,54,29.7,MH005
10-11-2017,Mumbai,20.7,78.5,161,Moderate,2.385,494,3.562,737,1.77,366,0.316,65,32.8,MH005
11-11-2017,Mumbai,20.7,67.3,123,Moderate,2.183,452,3.228,668,1.427,295,0.286,59,29,MH005
12-11-2017,Mumbai,20.7,61.5,103,Moderate,2.226,461,3.442,712,1.483,307,0.273,56,29.4,MH005
13-11-2017,Mumbai,20.7,56.5,94,Satisfactory,2.602,539,3.528,730,1.578,327,0.249,52,30.3,MH005
14-11-2017,Mumbai,20.7,52.1,87,Satisfactory,2.128,441,3.21,664,1.511,313,0.239,50,27.6,MH005
15-11-2017,Mumbai,20.7,73.1,142,Moderate,2.303,477,3.74,774,1.562,323,0.27,56,30.5,MH005
16-11-2017,Mumbai,20.7,72.4,140,Moderate,2.381,493,3.578,741,1.639,339,0.268,55,30.7,MH005
17-11-2017,Mumbai,20.7,72.5,140,Moderate,2.386,494,3.2,662,1.639,339,0.28,58,30.3,MH005
18-11-2017,Mumbai,20.7,65.6,117,Moderate,2.414,500,3.837,794,1.721,356,0.276,57,31.9,MH005
19-11-2017,Mumbai,20.7,81,169,Moderate,2.369,490,3.324,688,1.735,359,0.242,50,29.7,MH005
20-11-2017,Mumbai,20.7,62.3,105,Moderate,2.406,498,3.517,728,1.73,358,0.243,50,30.2,MH005
21-11-2017,Mumbai,20.7,76.7,155,Moderate,2.581,534,3.441,712,1.843,381,0.269,56,31.9,MH005
22-11-2017,Mumbai,20.7,67,121,Moderate,2.547,527,3.327,689,1.58,327,0.238,49,29.4,MH005
23-11-2017,Mumbai,20.7,61.5,103,Moderate,2.302,477,3.495,724,1.724,357,0.259,54,30.3,MH005
24-11-2017,Mumbai,20.7,73.5,144,Moderate,2.488,515,3.33,689,1.76,364,0.255,53,30.6,MH005
25-11-2017,Mumbai,20.7,71.8,138,Moderate,2.227,461,3.276,678,1.66,344,0.291,60,30.4,MH005
26-11-2017,Mumbai,20.7,71.3,136,Moderate,2.285,473,3.28,679,1.715,355,0.269,56,30.1,MH005
27-11-2017,Mumbai,20.7,68.7,127,Moderate,2.208,457,3.051,632,1.669,346,0.269,56,29.2,MH005
28-11-2017,Mumbai,20.7,67.6,124,Moderate,2.364,489,3.48,720,1.639,339,0.278,58,30.7,MH005
29-11-2017,Mumbai,20.7,91.8,204,Poor,2.365,490,3.257,674,1.788,370,0.311,64,32,MH005
30-11-2017,Mumbai,20.7,79.9,166,Moderate,2.21,457,3.374,698,1.736,359,0.287,59,30.8,MH005
01-12-2017,Mumbai,20.7,75.5,150,Moderate,2.354,487,3.314,686,1.785,369,0.272,56,30.8,MH005
02-12-2017,Mumbai,20.7,69.5,130,Moderate,2.133,441,3.4,704,1.55,321,0.265,55,29.1,MH005
03-12-2017,Mumbai,20.7,78.5,161,Moderate,2.618,542,3.322,688,1.774,367,0.271,56,31.5,MH005
04-12-2017,Mumbai,20.7,73.7,144,Moderate,2.32,480,3.248,672,1.558,322,0.29,60,30.2,MH005
05-12-2017,Mumbai,20.7,69,128,Moderate,2.518,521,3.359,695,1.643,340,0.276,57,30.9,MH005
06-12-2017,Mumbai,20.7,65.8,117,Moderate,2.291,474,3.326,689,1.662,344,0.295,61,30.9,MH005
07-12-2017,Mumbai,20.7,68.1,125,Moderate,2.202,456,3.065,634,1.399,290,0.274,57,28.2,MH005
08-12-2017,Mumbai,20.7,37.6,62,Satisfactory,2.382,493,3.106,643,1.486,308,0.225,47,27.6,MH005
09-12-2017,Mumbai,20.7,71.1,135,Moderate,2.4,497,3.538,732,1.706,353,0.275,57,31.2,MH005
10-12-2017,Mumbai,20.7,64.3,112,Moderate,2.62,542,3.734,773,1.619,335,0.25,52,31,MH005
11-12-2017,Mumbai,20.7,85,183,Moderate,2.389,495,3.013,624,1.632,338,0.315,65,31,MH005
12-12-2017,Mumbai,20.7,69.5,130,Moderate,2.316,479,3.443,713,1.726,357,0.266,55,30.5,MH005
13-12-2017,Mumbai,20.7,57.6,96,Satisfactory,2.461,509,3.242,671,1.524,315,0.219,45,28.1,MH005
14-12-2017,Mumbai,20.7,68.9,128,Moderate,2.521,522,3.161,654,1.672,346,0.245,51,29.6,MH005
15-12-2017,Mumbai,20.7,59.2,99,Satisfactory,2.35,486,3.147,651,1.596,330,0.25,52,28.9,MH005
16-12-2017,Mumbai,20.7,74.3,146,Moderate,2.885,597,3.117,645,1.668,345,0.251,52,30.8,MH005
17-12-2017,Mumbai,20.7,72.5,140,Moderate,2.354,487,3.026,626,1.685,349,0.257,53,29.3,MH005
18-12-2017,Mumbai,20.7,79.2,163,Moderate,2.243,464,3.405,705,1.636,339,0.297,62,30.8,MH005
19-12-2017,Mumbai,20.7,61.9,104,Moderate,2.201,456,3.59,743,1.707,353,0.27,56,30.5,MH005
20-12-2017,Mumbai,20.7,70.2,132,Moderate,2.344,485,3.353,694,1.576,326,0.28,58,30.2,MH005
21-12-2017,Mumbai,20.7,56.4,94,Satisfactory,2.526,523,3.249,673,1.674,347,0.26,54,30.3,MH005
22-12-2017,Mumbai,20.7,76.9,155,Moderate,2.39,495,3.193,661,1.651,342,0.291,60,30.7,MH005
23-12-2017,Mumbai,20.7,75.1,149,Moderate,2.634,545,3.123,646,1.48,306,0.29,60,30.5,MH005
24-12-2017,Mumbai,20.7,75,149,Moderate,2.47,511,3.312,685,1.601,331,0.283,59,30.7,MH005
25-12-2017,Mumbai,20.7,70.1,132,Moderate,2.537,525,3.08,638,1.787,370,0.279,58,31.1,MH005
26-12-2017,Mumbai,20.7,74.3,146,Moderate,2.459,509,3.526,730,1.793,371,0.303,63,32.6,MH005
27-12-2017,Mumbai,20.7,86.1,187,Moderate,2.52,522,3.246,672,1.529,317,0.291,60,30.7,MH005
28-12-2017,Mumbai,20.7,67.4,123,Moderate,2.476,513,3.104,643,1.571,325,0.301,62,30.8,MH005
29-12-2017,Mumbai,20.7,71.7,138,Moderate,2.309,478,3.735,773,1.47,304,0.266,55,30,MH005
30-12-2017,Mumbai,20.7,59.6,99,Satisfactory,2.253,466,3.484,721,1.618,335,0.246,51,29.3,MH005
31-12-2017,Mumbai,20.7,61.8,104,Moderate,2.39,495,3.01,623,1.553,321,0.261,54,28.9,MH005
01-01-2018,Mumbai,20.7,70.9,135,Moderate,2.664,552,3.113,644,1.696,351,0.264,55,30.7,MH005
02-01-2018,Mumbai,20.7,80.9,169,Moderate,2.212,458,3.298,683,1.777,368,0.249,52,29.6,MH005
03-01-2018,Mumbai,20.7,67.5,123,Moderate,2.081,431,3.239,670,1.794,371,0.251,52,29.2,MH005
04-01-2018,Mumbai,20.7,67.7,124,Moderate,2.333,483,3.181,659,1.816,376,0.256,53,30.1,MH005
05-01-2018,Mumbai,20.7,66.1,118,Moderate,2.509,519,3.525,730,1.827,378,0.257,53,31.4,MH005
06-01-2018,Mumbai,20.7,64.8,114,Moderate,2.363,489,3.298,683,1.723,357,0.233,48,29.3,MH005
07-01-2018,Mumbai,20.7,73.1,142,Moderate,2.229,461,3.291,681,1.656,343,0.262,54,29.5,MH005
08-01-2018,Mumbai,20.7,55.3,92,Satisfactory,2.321,480,3.094,640,1.416,293,0.238,49,27.5,MH005
09-01-2018,Mumbai,20.7,82.9,176,Moderate,2.193,454,3.135,649,1.635,338,0.277,57,29.5,MH005
10-01-2018,Mumbai,20.7,63.6,110,Moderate,2.439,505,3.129,648,1.494,309,0.254,52,28.8,MH005
11-01-2018,Mumbai,20.7,77.3,157,Moderate,2.374,491,3.144,651,1.737,360,0.295,61,31.1,MH005
12-01-2018,Mumbai,20.7,57.6,96,Satisfactory,2.309,478,2.979,617,1.8,373,0.264,55,29.8,MH005
13-01-2018,Mumbai,20.7,76.8,155,Moderate,2.478,513,3.531,731,1.597,331,0.284,59,31.2,MH005
14-01-2018,Mumbai,20.7,76.9,155,Moderate,2.447,506,3.502,725,1.538,318,0.298,62,31.2,MH005
15-01-2018,Mumbai,20.7,74,145,Moderate,2.324,481,3.228,668,1.571,325,0.276,57,29.7,MH005
16-01-2018,Mumbai,20.7,60.4,500,Severe,2.479,513,3.491,723,1.783,369,0.272,56,31.6,MH005
17-01-2018,Mumbai,20.7,72.7,141,Moderate,2.51,520,3.413,706,1.795,372,0.28,58,31.8,MH005
18-01-2018,Mumbai,20.7,58.5,97,Satisfactory,2.078,430,3.017,625,1.707,353,0.242,50,28.1,MH005
19-01-2018,Mumbai,20.7,67.7,124,Moderate,2.338,484,2.985,618,1.513,313,0.255,53,28.3,MH005
20-01-2018,Mumbai,20.7,80.4,167,Moderate,2.277,471,3.395,703,1.8,373,0.295,61,31.6,MH005
21-01-2018,Mumbai,20.7,78.1,159,Moderate,2.239,463,3.418,707,1.7,352,0.295,61,31.1,MH005
22-01-2018,Mumbai,20.7,70.3,133,Moderate,2.46,509,3.029,627,1.743,361,0.253,52,29.7,MH005
23-01-2018,Mumbai,20.7,60.5,500,Severe,2.276,471,3.134,649,1.51,313,0.286,59,29.5,MH005
24-01-2018,Mumbai,20.7,76.5,154,Moderate,2.394,496,3.484,721,1.684,349,0.295,61,31.6,MH005
25-01-2018,Mumbai,20.7,70.3,133,Moderate,2.288,474,3.594,744,1.599,331,0.263,54,30.1,MH005
26-01-2018,Mumbai,20.7,47.1,78,Satisfactory,2.321,480,3.188,660,1.618,335,0.221,46,28,MH005
27-01-2018,Mumbai,20.7,77.8,158,Moderate,2.52,522,3.332,690,1.916,397,0.256,53,31.4,MH005
28-01-2018,Mumbai,20.7,69.8,131,Moderate,2.691,557,3.193,661,1.526,316,0.291,60,31,MH005
29-01-2018,Mumbai,20.7,81.9,172,Moderate,2.416,500,3.64,753,1.691,350,0.302,63,32.3,MH005
30-01-2018,Mumbai,20.7,59.1,98,Satisfactory,2.126,440,3.337,691,1.706,353,0.253,52,29.2,MH005
31-01-2018,Mumbai,20.7,38.5,64,Satisfactory,2.162,448,2.973,615,1.479,306,0.229,47,26.8,MH005
01-02-2018,Mumbai,20.7,72.6,141,Moderate,2.517,521,3.45,714,1.586,328,0.237,49,29.6,MH005
02-02-2018,Mumbai,20.7,72.7,141,Moderate,2.284,473,3.157,654,1.678,347,0.236,49,28.6,MH005
03-02-2018,Mumbai,20.7,53,88,Satisfactory,2.094,433,3.017,625,1.541,319,0.251,52,27.7,MH005
04-02-2018,Mumbai,20.7,60.1,500,Severe,2.228,461,3.147,652,1.78,368,0.258,53,29.6,MH005
05-02-2018,Mumbai,20.7,97,221,Poor,2.44,505,3.242,671,1.82,377,0.317,66,32.6,MH005
06-02-2018,Mumbai,20.7,66.6,120,Moderate,2.211,458,3.089,639,1.69,350,0.288,60,30,MH005
07-02-2018,Mumbai,20.7,76.8,155,Moderate,2.448,507,3.038,629,1.6,331,0.292,60,30.4,MH005
08-02-2018,Mumbai,20.7,63.1,108,Moderate,2.337,484,3.113,644,1.638,339,0.251,52,29,MH005
09-02-2018,Mumbai,20.7,48.8,81,Satisfactory,2.386,494,3.078,637,1.555,322,0.231,48,28.1,MH005
10-02-2018,Mumbai,20.7,67.7,124,Moderate,2.307,478,3.006,622,1.713,355,0.275,57,29.8,MH005
11-02-2018,Mumbai,20.7,66.7,120,Moderate,2.445,506,3.372,698,1.706,353,0.273,56,30.9,MH005
12-02-2018,Mumbai,20.7,65.3,116,Moderate,2.289,474,2.914,603,1.579,327,0.291,60,29.5,MH005
13-02-2018,Mumbai,20.7,68.1,125,Moderate,2.212,458,3.198,662,1.66,344,0.255,53,29,MH005
14-02-2018,Mumbai,20.7,71.8,138,Moderate,2.313,479,3.422,708,1.762,365,0.256,53,30.3,MH005
15-02-2018,Mumbai,20.7,67.6,124,Moderate,2.14,443,3.493,723,1.584,328,0.268,55,29.5,MH005
16-02-2018,Mumbai,20.7,56.5,94,Satisfactory,2.564,531,3.106,643,1.777,368,0.25,52,30.3,MH005
17-02-2018,Mumbai,20.7,73.8,145,Moderate,2.422,501,3.502,725,1.556,322,0.294,61,31.1,MH005
18-02-2018,Mumbai,20.7,49.6,82,Satisfactory,2.173,450,3.113,644,1.54,319,0.241,50,27.8,MH005
19-02-2018,Mumbai,20.7,48.5,81,Satisfactory,2.225,461,3.608,747,1.475,305,0.244,50,28.7,MH005
20-02-2018,Mumbai,20.7,76,152,Moderate,2.058,426,3.022,626,1.736,359,0.25,52,28.4,MH005
21-02-2018,Mumbai,20.7,73.6,144,Moderate,2.607,540,3.101,642,1.674,347,0.296,61,31.4,MH005
22-02-2018,Mumbai,20.7,68,125,Moderate,2.562,530,3.304,684,1.514,313,0.266,55,30,MH005
23-02-2018,Mumbai,20.7,54.6,91,Satisfactory,2.321,480,2.965,614,1.784,369,0.221,46,28.3,MH005
24-02-2018,Mumbai,20.7,61.4,102,Moderate,2.384,494,3.103,642,1.56,323,0.262,54,29.1,MH005
25-02-2018,Mumbai,20.7,65.7,117,Moderate,2.181,451,3.35,693,1.442,299,0.251,52,28.2,MH005
26-02-2018,Mumbai,20.7,52.4,87,Satisfactory,2.131,441,3.234,669,1.599,331,0.229,47,27.8,MH005
27-02-2018,Mumbai,20.7,60.8,500,Severe,2.098,434,3.231,669,1.626,337,0.26,54,28.8,MH005
28-02-2018,Mumbai,20.7,74.5,147,Moderate,2.381,493,3.3,683,1.614,334,0.259,54,29.7,MH005
01-03-2018,Mumbai,20.7,82,173,Moderate,2.598,538,2.849,590,1.626,337,0.298,62,30.7,MH005
02-03-2018,Mumbai,20.7,63.7,110,Moderate,2.297,475,3.281,679,1.625,336,0.253,52,29.2,MH005
03-03-2018,Mumbai,20.7,75.2,149,Moderate,2.458,509,3.182,659,1.574,326,0.276,57,30.1,MH005
04-03-2018,Mumbai,20.7,48.7,81,Satisfactory,2.412,499,3.109,644,1.64,340,0.244,50,29,MH005
05-03-2018,Mumbai,20.7,74,145,Moderate,2.168,449,2.987,618,1.752,363,0.253,52,28.8,MH005
06-03-2018,Mumbai,20.7,59.4,99,Satisfactory,2.588,536,3.361,696,1.615,334,0.254,53,30.3,MH005
07-03-2018,Mumbai,20.7,70.3,133,Moderate,2.549,528,3.393,702,1.542,319,0.293,61,31.2,MH005
08-03-2018,Mumbai,20.7,64.7,114,Moderate,2.428,503,3.029,627,1.522,315,0.268,55,29.1,MH005
09-03-2018,Mumbai,20.7,80.1,166,Moderate,2.568,532,3.369,697,1.74,360,0.297,61,32.2,MH005
10-03-2018,Mumbai,20.7,58.3,97,Satisfactory,2.46,509,3.544,734,1.643,340,0.259,54,30.6,MH005
11-03-2018,Mumbai,20.7,73.1,142,Moderate,2.44,505,3.326,688,1.673,346,0.249,51,29.9,MH005
12-03-2018,Mumbai,20.7,64,111,Moderate,2.554,529,2.86,592,1.68,348,0.266,55,29.8,MH005
13-03-2018,Mumbai,20.7,65,115,Moderate,2.293,475,3.146,651,1.685,349,0.261,54,29.5,MH005
14-03-2018,Mumbai,20.7,64.7,114,Moderate,2.421,501,3.281,679,1.634,338,0.253,52,29.7,MH005
15-03-2018,Mumbai,20.7,58,97,Satisfactory,2.507,519,3.633,752,1.609,333,0.279,58,31.4,MH005
16-03-2018,Mumbai,20.7,66.1,118,Moderate,1.981,410,3.027,627,1.478,306,0.22,46,26,MH005
17-03-2018,Mumbai,20.7,65.5,116,Moderate,2.422,501,3.232,669,1.639,339,0.315,65,31.6,MH005
